ACS_Code,latitude,longitude,date,river_discharge,river_discharge_mean,river_discharge_max,river_discharge_p75
35157,34.56768274677897,36.13702881094737,2026-07-10,0.2343,0.2539,0.2436,0.2539
35157,34.56768274677897,36.13702881094737,2026-07-11,0.2343,0.2539,0.2436,0.2539
35157,34.56768274677897,36.13702881094737,2026-07-12,0.2343,0.2539,0.2343,0.2539
35111,34.552890991472744,36.07378161228812,2026-07-06,0.2886,0.2528,0.2886,0.2528
35111,34.552890991472744,36.07378161228812,2026-07-07,0.2886,0.2528,0.2886,0.2528
35111,34.552890991472744,36.07378161228812,2026-07-08,0.2886,0.2528,0.333,0.2528
35111,34.552890991472744,36.07378161228812,2026-07-09,0.2886,0.2528,0.3108,0.2528
35111,34.552890991472744,36.07378161228812,2026-07-10,0.2775,0.2431,0.2886,0.2431
35111,34.552890991472744,36.07378161228812,2026-07-11,0.2775,0.2431,0.2886,0.2431
35111,34.552890991472744,36.07378161228812,2026-07-12,0.2775,0.2431,0.2775,0.2431
35465,34.56360135946891,36.12049219391455,2026-07-06,0.2513,0.2622,0.2513,0.2622
35465,34.56360135946891,36.12049219391455,2026-07-07,0.2513,0.2622,0.2513,0.2622
35465,34.56360135946891,36.12049219391455,2026-07-08,0.2513,0.2622,0.29,0.2622
35465,34.56360135946891,36.12049219391455,2026-07-09,0.2513,0.2622,0.2706,0.2622
35465,34.56360135946891,36.12049219391455,2026-07-10,0.2416,0.2521,0.2513,0.2521
35465,34.56360135946891,36.12049219391455,2026-07-11,0.2416,0.2521,0.2513,0.2521
35465,34.56360135946891,36.12049219391455,2026-07-12,0.2416,0.2521,0.2416,0.2521
35158,34.56022479167808,36.14895112845634,2026-07-06,0.2356,0.2661,0.2356,0.2661
35158,34.56022479167808,36.14895112845634,2026-07-07,0.2356,0.2661,0.2356,0.2661
35158,34.56022479167808,36.14895112845634,2026-07-08,0.2356,0.2661,0.2719,0.2661
35158,34.56022479167808,36.14895112845634,2026-07-09,0.2356,0.2661,0.2538,0.2661
35158,34.56022479167808,36.14895112845634,2026-07-10,0.2266,0.2559,0.2356,0.2559
35158,34.56022479167808,36.14895112845634,2026-07-11,0.2266,0.2559,0.2356,0.2559
35158,34.56022479167808,36.14895112845634,2026-07-12,0.2266,0.2559,0.2266,0.2559
35191,34.52951649550817,36.23490613583428,2026-07-06,0.3025,0.2494,0.3025,0.2494
35191,34.52951649550817,36.23490613583428,2026-07-07,0.3025,0.2494,0.3025,0.2494
35191,34.52951649550817,36.23490613583428,2026-07-08,0.3025,0.2494,0.349,0.2494
35191,34.52951649550817,36.23490613583428,2026-07-09,0.3025,0.2494,0.3258,0.2494
35191,34.52951649550817,36.23490613583428,2026-07-10,0.2909,0.2398,0.3025,0.2398
35191,34.52951649550817,36.23490613583428,2026-07-11,0.2909,0.2398,0.3025,0.2398
35191,34.52951649550817,36.23490613583428,2026-07-12,0.2909,0.2398,0.2909,0.2398
35141,34.53796465477493,36.04191437089111,2026-07-06,0.2791,0.2552,0.2791,0.2552
35141,34.53796465477493,36.04191437089111,2026-07-07,0.2791,0.2552,0.2791,0.2552
35141,34.53796465477493,36.04191437089111,2026-07-08,0.2791,0.2552,0.3221,0.2552
35141,34.53796465477493,36.04191437089111,2026-07-09,0.2791,0.2552,0.3006,0.2552
35141,34.53796465477493,36.04191437089111,2026-07-10,0.2684,0.2454,0.2791,0.2454
35141,34.53796465477493,36.04191437089111,2026-07-11,0.2684,0.2454,0.2791,0.2454
35141,34.53796465477493,36.04191437089111,2026-07-12,0.2684,0.2454,0.2684,0.2454
35126,34.54492104302637,36.21774633819327,2026-07-06,0.2932,0.2517,0.2932,0.2517
35126,34.54492104302637,36.21774633819327,2026-07-07,0.2932,0.2517,0.2932,0.2517
35126,34.54492104302637,36.21774633819327,2026-07-08,0.2932,0.2517,0.3383,0.2517
35126,34.54492104302637,36.21774633819327,2026-07-09,0.2932,0.2517,0.3158,0.2517
35126,34.54492104302637,36.21774633819327,2026-07-10,0.282,0.242,0.2932,0.242
35126,34.54492104302637,36.21774633819327,2026-07-11,0.282,0.242,0.2932,0.242
35126,34.54492104302637,36.21774633819327,2026-07-12,0.282,0.242,0.282,0.242
35113,34.553751066938126,36.08282877055592,2026-07-06,0.2713,0.2572,0.2713,0.2572
35113,34.553751066938126,36.08282877055592,2026-07-07,0.2713,0.2572,0.2713,0.2572
35113,34.553751066938126,36.08282877055592,2026-07-08,0.2713,0.2572,0.3131,0.2572
35113,34.553751066938126,36.08282877055592,2026-07-09,0.2713,0.2572,0.2922,0.2572
35113,34.553751066938126,36.08282877055592,2026-07-10,0.2609,0.2473,0.2713,0.2473
35113,34.553751066938126,36.08282877055592,2026-07-11,0.2609,0.2473,0.2713,0.2473
35113,34.553751066938126,36.08282877055592,2026-07-12,0.2609,0.2473,0.2609,0.2473
35139,34.553631038393796,36.13328997590139,2026-07-06,0.2389,0.2653,0.2389,0.2653
35139,34.553631038393796,36.13328997590139,2026-07-07,0.2389,0.2653,0.2389,0.2653
35139,34.553631038393796,36.13328997590139,2026-07-08,0.2389,0.2653,0.2757,0.2653
35139,34.553631038393796,36.13328997590139,2026-07-09,0.2389,0.2653,0.2573,0.2653
35139,34.553631038393796,36.13328997590139,2026-07-10,0.2297,0.2551,0.2389,0.2551
35139,34.553631038393796,36.13328997590139,2026-07-11,0.2297,0.2551,0.2389,0.2551
35139,34.553631038393796,36.13328997590139,2026-07-12,0.2297,0.2551,0.2297,0.2551
35137,34.54637534199645,36.105507361575775,2026-07-06,0.2348,0.2663,0.2348,0.2663
35137,34.54637534199645,36.105507361575775,2026-07-07,0.2348,0.2663,0.2348,0.2663
35137,34.54637534199645,36.105507361575775,2026-07-08,0.2348,0.2663,0.2709,0.2663
35137,34.54637534199645,36.105507361575775,2026-07-09,0.2348,0.2663,0.2528,0.2663
35137,34.54637534199645,36.105507361575775,2026-07-10,0.2257,0.2561,0.2348,0.2561
35137,34.54637534199645,36.105507361575775,2026-07-11,0.2257,0.2561,0.2348,0.2561
35137,34.54637534199645,36.105507361575775,2026-07-12,0.2257,0.2561,0.2257,0.2561
35125,34.53930667205747,36.06351653215124,2026-07-06,0.2297,0.2676,0.2297,0.2676
35125,34.53930667205747,36.06351653215124,2026-07-07,0.2297,0.2676,0.2297,0.2676
35125,34.53930667205747,36.06351653215124,2026-07-08,0.2297,0.2676,0.265,0.2676
35125,34.53930667205747,36.06351653215124,2026-07-09,0.2297,0.2676,0.2473,0.2676
35125,34.53930667205747,36.06351653215124,2026-07-10,0.2208,0.2573,0.2297,0.2573
35125,34.53930667205747,36.06351653215124,2026-07-11,0.2208,0.2573,0.2297,0.2573
35125,34.53930667205747,36.06351653215124,2026-07-12,0.2208,0.2573,0.2208,0.2573
35129,34.5367467307049,36.05867570916529,2026-07-06,0.2558,0.2611,0.2558,0.2611
35129,34.5367467307049,36.05867570916529,2026-07-07,0.2558,0.2611,0.2558,0.2611
35129,34.5367467307049,36.05867570916529,2026-07-08,0.2558,0.2611,0.2951,0.2611
35129,34.5367467307049,36.05867570916529,2026-07-09,0.2558,0.2611,0.2754,0.2611
35129,34.5367467307049,36.05867570916529,2026-07-10,0.2459,0.251,0.2558,0.251
35129,34.5367467307049,36.05867570916529,2026-07-11,0.2459,0.251,0.2558,0.251
35129,34.5367467307049,36.05867570916529,2026-07-12,0.2459,0.251,0.2459,0.251
35185,34.53755961745271,36.19757878297418,2026-07-06,0.2765,0.2559,0.2765,0.2559
35185,34.53755961745271,36.19757878297418,2026-07-07,0.2765,0.2559,0.2765,0.2559
35185,34.53755961745271,36.19757878297418,2026-07-08,0.2765,0.2559,0.3191,0.2559
35185,34.53755961745271,36.19757878297418,2026-07-09,0.2765,0.2559,0.2978,0.2559
35185,34.53755961745271,36.19757878297418,2026-07-10,0.2659,0.246,0.2765,0.246
35185,34.53755961745271,36.19757878297418,2026-07-11,0.2659,0.246,0.2765,0.246
35185,34.53755961745271,36.19757878297418,2026-07-12,0.2659,0.246,0.2659,0.246
35123,34.53538427903944,36.07767192583141,2026-07-06,0.2522,0.2619,0.2522,0.2619
35123,34.53538427903944,36.07767192583141,2026-07-07,0.2522,0.2619,0.2522,0.2619
35123,34.53538427903944,36.07767192583141,2026-07-08,0.2522,0.2619,0.291,0.2619
35123,34.53538427903944,36.07767192583141,2026-07-09,0.2522,0.2619,0.2716,0.2619
35123,34.53538427903944,36.07767192583141,2026-07-10,0.2425,0.2519,0.2522,0.2519
35123,34.53538427903944,36.07767192583141,2026-07-11,0.2425,0.2519,0.2522,0.2519
35123,34.53538427903944,36.07767192583141,2026-07-12,0.2425,0.2519,0.2425,0.2519
35174,34.53196106788839,36.16289850494212,2026-07-06,0.2596,0.2601,0.2596,0.2601
35174,34.53196106788839,36.16289850494212,2026-07-07,0.2596,0.2601,0.2596,0.2601
35174,34.53196106788839,36.16289850494212,2026-07-08,0.2596,0.2601,0.2996,0.2601
35174,34.53196106788839,36.16289850494212,2026-07-09,0.2596,0.2601,0.2796,0.2601
35174,34.53196106788839,36.16289850494212,2026-07-10,0.2496,0.2501,0.2596,0.2501
35174,34.53196106788839,36.16289850494212,2026-07-11,0.2496,0.2501,0.2596,0.2501
35174,34.53196106788839,36.16289850494212,2026-07-12,0.2496,0.2501,0.2496,0.2501
35127,34.53501665461241,36.070987353793626,2026-07-06,0.2543,0.2614,0.2543,0.2614
35127,34.53501665461241,36.070987353793626,2026-07-07,0.2543,0.2614,0.2543,0.2614
35127,34.53501665461241,36.070987353793626,2026-07-08,0.2543,0.2614,0.2934,0.2614
35127,34.53501665461241,36.070987353793626,2026-07-09,0.2543,0.2614,0.2739,0.2614
35127,34.53501665461241,36.070987353793626,2026-07-10,0.2445,0.2514,0.2543,0.2514
35127,34.53501665461241,36.070987353793626,2026-07-11,0.2445,0.2514,0.2543,0.2514
35127,34.53501665461241,36.070987353793626,2026-07-12,0.2445,0.2514,0.2445,0.2514
35117,34.53363452698529,36.093204201779166,2026-07-06,0.2604,0.2599,0.2604,0.2599
35117,34.53363452698529,36.093204201779166,2026-07-07,0.2604,0.2599,0.2604,0.2599
35117,34.53363452698529,36.093204201779166,2026-07-08,0.2604,0.2599,0.3005,0.2599
35117,34.53363452698529,36.093204201779166,2026-07-09,0.2604,0.2599,0.2804,0.2599
35117,34.53363452698529,36.093204201779166,2026-07-10,0.2504,0.2499,0.2604,0.2499
35117,34.53363452698529,36.093204201779166,2026-07-11,0.2504,0.2499,0.2604,0.2499
35117,34.53363452698529,36.093204201779166,2026-07-12,0.2504,0.2499,0.2504,0.2499
35177,34.53157190844154,36.171819774704566,2026-07-06,0.254,0.2615,0.254,0.2615
35177,34.53157190844154,36.171819774704566,2026-07-07,0.254,0.2615,0.254,0.2615
35177,34.53157190844154,36.171819774704566,2026-07-08,0.254,0.2615,0.2931,0.2615
35177,34.53157190844154,36.171819774704566,2026-07-09,0.254,0.2615,0.2736,0.2615
35177,34.53157190844154,36.171819774704566,2026-07-10,0.2442,0.2514,0.254,0.2514
35177,34.53157190844154,36.171819774704566,2026-07-11,0.2442,0.2514,0.254,0.2514
35177,34.53157190844154,36.171819774704566,2026-07-12,0.2442,0.2514,0.2442,0.2514
35149,34.52523005292821,36.02056738358893,2026-07-06,0.2991,0.2502,0.2991,0.2502
35149,34.52523005292821,36.02056738358893,2026-07-07,0.2991,0.2502,0.2991,0.2502
35149,34.52523005292821,36.02056738358893,2026-07-08,0.2991,0.2502,0.3452,0.2502
35149,34.52523005292821,36.02056738358893,2026-07-09,0.2991,0.2502,0.3221,0.2502
35149,34.52523005292821,36.02056738358893,2026-07-10,0.2876,0.2406,0.2991,0.2406
35149,34.52523005292821,36.02056738358893,2026-07-11,0.2876,0.2406,0.2991,0.2406
35149,34.52523005292821,36.02056738358893,2026-07-12,0.2876,0.2406,0.2876,0.2406
35163,34.523509423681844,36.124533671625194,2026-07-06,0.2567,0.2608,0.2567,0.2608
35163,34.523509423681844,36.124533671625194,2026-07-07,0.2567,0.2608,0.2567,0.2608
35163,34.523509423681844,36.124533671625194,2026-07-08,0.2567,0.2608,0.2961,0.2608
35163,34.523509423681844,36.124533671625194,2026-07-09,0.2567,0.2608,0.2764,0.2608
35163,34.523509423681844,36.124533671625194,2026-07-10,0.2468,0.2508,0.2567,0.2508
35163,34.523509423681844,36.124533671625194,2026-07-11,0.2468,0.2508,0.2567,0.2508
35163,34.523509423681844,36.124533671625194,2026-07-12,0.2468,0.2508,0.2468,0.2508
35183,34.532355237782035,36.184542635853454,2026-07-06,0.2241,0.269,0.2241,0.269
35183,34.532355237782035,36.184542635853454,2026-07-07,0.2241,0.269,0.2241,0.269
35183,34.532355237782035,36.184542635853454,2026-07-08,0.2241,0.269,0.2585,0.269
35183,34.532355237782035,36.184542635853454,2026-07-09,0.2241,0.269,0.2413,0.269
35183,34.532355237782035,36.184542635853454,2026-07-10,0.2155,0.2586,0.2241,0.2586
35183,34.532355237782035,36.184542635853454,2026-07-11,0.2155,0.2586,0.2241,0.2586
35183,34.532355237782035,36.184542635853454,2026-07-12,0.2155,0.2586,0.2155,0.2586
35171,34.51936818299105,36.156942109589615,2026-07-06,0.2359,0.266,0.2359,0.266
35171,34.51936818299105,36.156942109589615,2026-07-07,0.2359,0.266,0.2359,0.266
35171,34.51936818299105,36.156942109589615,2026-07-08,0.2359,0.266,0.2722,0.266
35171,34.51936818299105,36.156942109589615,2026-07-09,0.2359,0.266,0.2541,0.266
35171,34.51936818299105,36.156942109589615,2026-07-10,0.2269,0.2558,0.2359,0.2558
35171,34.51936818299105,36.156942109589615,2026-07-11,0.2269,0.2558,0.2359,0.2558
35171,34.51936818299105,36.156942109589615,2026-07-12,0.2269,0.2558,0.2269,0.2558
35145,34.51843372899172,36.10035532200749,2026-07-06,0.2403,0.2649,0.2403,0.2649
35145,34.51843372899172,36.10035532200749,2026-07-07,0.2403,0.2649,0.2403,0.2649
35145,34.51843372899172,36.10035532200749,2026-07-08,0.2403,0.2649,0.2773,0.2649
35145,34.51843372899172,36.10035532200749,2026-07-09,0.2403,0.2649,0.2588,0.2649
35145,34.51843372899172,36.10035532200749,2026-07-10,0.2311,0.2547,0.2403,0.2547
35145,34.51843372899172,36.10035532200749,2026-07-11,0.2311,0.2547,0.2403,0.2547
35145,34.51843372899172,36.10035532200749,2026-07-12,0.2311,0.2547,0.2311,0.2547
35131,34.5253363905176,36.05204191525652,2026-07-06,0.2914,0.2521,0.2914,0.2521
35131,34.5253363905176,36.05204191525652,2026-07-07,0.2914,0.2521,0.2914,0.2521
35131,34.5253363905176,36.05204191525652,2026-07-08,0.2914,0.2521,0.3363,0.2521
35131,34.5253363905176,36.05204191525652,2026-07-09,0.2914,0.2521,0.3139,0.2521
35131,34.5253363905176,36.05204191525652,2026-07-10,0.2802,0.2424,0.2914,0.2424
35131,34.5253363905176,36.05204191525652,2026-07-11,0.2802,0.2424,0.2914,0.2424
35131,34.5253363905176,36.05204191525652,2026-07-12,0.2802,0.2424,0.2802,0.2424
35135,34.52327927106539,36.077068503201815,2026-07-06,0.3001,0.25,0.3001,0.25
35135,34.52327927106539,36.077068503201815,2026-07-07,0.3001,0.25,0.3001,0.25
35135,34.52327927106539,36.077068503201815,2026-07-08,0.3001,0.25,0.3463,0.25
35135,34.52327927106539,36.077068503201815,2026-07-09,0.3001,0.25,0.3232,0.25
35135,34.52327927106539,36.077068503201815,2026-07-10,0.2886,0.2404,0.3001,0.2404
35135,34.52327927106539,36.077068503201815,2026-07-11,0.2886,0.2404,0.3001,0.2404
35135,34.52327927106539,36.077068503201815,2026-07-12,0.2886,0.2404,0.2886,0.2404
35275,34.50618112905882,35.99043693308471,2026-07-06,0.2666,0.2584,0.2666,0.2584
35275,34.50618112905882,35.99043693308471,2026-07-07,0.2666,0.2584,0.2666,0.2584
35275,34.50618112905882,35.99043693308471,2026-07-08,0.2666,0.2584,0.3076,0.2584
35275,34.50618112905882,35.99043693308471,2026-07-09,0.2666,0.2584,0.2871,0.2584
35275,34.50618112905882,35.99043693308471,2026-07-10,0.2563,0.2484,0.2666,0.2484
35275,34.50618112905882,35.99043693308471,2026-07-11,0.2563,0.2484,0.2666,0.2484
35275,34.50618112905882,35.99043693308471,2026-07-12,0.2563,0.2484,0.2563,0.2484
35134,34.52424252538324,36.06002045140387,2026-07-06,0.2906,0.2524,0.2906,0.2524
35134,34.52424252538324,36.06002045140387,2026-07-07,0.2906,0.2524,0.2906,0.2524
35134,34.52424252538324,36.06002045140387,2026-07-08,0.2906,0.2524,0.3353,0.2524
35134,34.52424252538324,36.06002045140387,2026-07-09,0.2906,0.2524,0.3129,0.2524
35134,34.52424252538324,36.06002045140387,2026-07-10,0.2794,0.2427,0.2906,0.2427
35134,34.52424252538324,36.06002045140387,2026-07-11,0.2794,0.2427,0.2906,0.2427
35134,34.52424252538324,36.06002045140387,2026-07-12,0.2794,0.2427,0.2794,0.2427
35189,34.51233284158482,36.192157636216386,2026-07-06,0.2991,0.2502,0.2991,0.2502
35189,34.51233284158482,36.192157636216386,2026-07-07,0.2991,0.2502,0.2991,0.2502
35189,34.51233284158482,36.192157636216386,2026-07-08,0.2991,0.2502,0.3451,0.2502
35189,34.51233284158482,36.192157636216386,2026-07-09,0.2991,0.2502,0.3221,0.2502
35189,34.51233284158482,36.192157636216386,2026-07-10,0.2876,0.2406,0.2991,0.2406
35189,34.51233284158482,36.192157636216386,2026-07-11,0.2876,0.2406,0.2991,0.2406
35189,34.51233284158482,36.192157636216386,2026-07-12,0.2876,0.2406,0.2876,0.2406
35147,34.51511519507456,36.06648128127486,2026-07-06,0.2664,0.2584,0.2664,0.2584
35147,34.51511519507456,36.06648128127486,2026-07-07,0.2664,0.2584,0.2664,0.2584
35147,34.51511519507456,36.06648128127486,2026-07-08,0.2664,0.2584,0.3074,0.2584
35147,34.51511519507456,36.06648128127486,2026-07-09,0.2664,0.2584,0.2869,0.2584
35147,34.51511519507456,36.06648128127486,2026-07-10,0.2562,0.2485,0.2664,0.2485
35147,34.51511519507456,36.06648128127486,2026-07-11,0.2562,0.2485,0.2664,0.2485
35147,34.51511519507456,36.06648128127486,2026-07-12,0.2562,0.2485,0.2562,0.2485
35357,34.50504416509491,36.13855075295142,2026-07-06,0.2583,0.2604,0.2583,0.2604
35357,34.50504416509491,36.13855075295142,2026-07-07,0.2583,0.2604,0.2583,0.2604
35357,34.50504416509491,36.13855075295142,2026-07-08,0.2583,0.2604,0.298,0.2604
35357,34.50504416509491,36.13855075295142,2026-07-09,0.2583,0.2604,0.2782,0.2604
35357,34.50504416509491,36.13855075295142,2026-07-10,0.2484,0.2504,0.2583,0.2504
35357,34.50504416509491,36.13855075295142,2026-07-11,0.2484,0.2504,0.2583,0.2504
35357,34.50504416509491,36.13855075295142,2026-07-12,0.2484,0.2504,0.2484,0.2504
35277,34.508153636247876,35.96956392709974,2026-07-06,0.3118,0.2471,0.3118,0.2471
35277,34.508153636247876,35.96956392709974,2026-07-07,0.3118,0.2471,0.3118,0.2471
35277,34.508153636247876,35.96956392709974,2026-07-08,0.3118,0.2471,0.3597,0.2471
35277,34.508153636247876,35.96956392709974,2026-07-09,0.3118,0.2471,0.3357,0.2471
35277,34.508153636247876,35.96956392709974,2026-07-10,0.2998,0.2376,0.3118,0.2376
35277,34.508153636247876,35.96956392709974,2026-07-11,0.2998,0.2376,0.3118,0.2376
35277,34.508153636247876,35.96956392709974,2026-07-12,0.2998,0.2376,0.2998,0.2376
37291,34.49434848029721,35.95651742361322,2026-07-06,0.2865,0.2534,0.2865,0.2534
37291,34.49434848029721,35.95651742361322,2026-07-07,0.2865,0.2534,0.2865,0.2534
37291,34.49434848029721,35.95651742361322,2026-07-08,0.2865,0.2534,0.3305,0.2534
37291,34.49434848029721,35.95651742361322,2026-07-09,0.2865,0.2534,0.3085,0.2534
37291,34.49434848029721,35.95651742361322,2026-07-10,0.2754,0.2436,0.2865,0.2436
37291,34.49434848029721,35.95651742361322,2026-07-11,0.2754,0.2436,0.2865,0.2436
37291,34.49434848029721,35.95651742361322,2026-07-12,0.2754,0.2436,0.2754,0.2436
35371,34.504284746752134,36.17544486696596,2026-07-06,0.2781,0.2555,0.2781,0.2555
35371,34.504284746752134,36.17544486696596,2026-07-07,0.2781,0.2555,0.2781,0.2555
35371,34.504284746752134,36.17544486696596,2026-07-08,0.2781,0.2555,0.3209,0.2555
35371,34.504284746752134,36.17544486696596,2026-07-09,0.2781,0.2555,0.2995,0.2555
35371,34.504284746752134,36.17544486696596,2026-07-10,0.2674,0.2456,0.2781,0.2456
35371,34.504284746752134,36.17544486696596,2026-07-11,0.2674,0.2456,0.2781,0.2456
35371,34.504284746752134,36.17544486696596,2026-07-12,0.2674,0.2456,0.2674,0.2456
35322,34.49388800336889,36.11541621845481,2026-07-06,0.2256,0.2686,0.2256,0.2686
35322,34.49388800336889,36.11541621845481,2026-07-07,0.2256,0.2686,0.2256,0.2686
35322,34.49388800336889,36.11541621845481,2026-07-08,0.2256,0.2686,0.2603,0.2686
35322,34.49388800336889,36.11541621845481,2026-07-09,0.2256,0.2686,0.2429,0.2686
35322,34.49388800336889,36.11541621845481,2026-07-10,0.2169,0.2583,0.2256,0.2583
35322,34.49388800336889,36.11541621845481,2026-07-11,0.2169,0.2583,0.2256,0.2583
35322,34.49388800336889,36.11541621845481,2026-07-12,0.2169,0.2583,0.2169,0.2583
35314,34.4870876813379,36.02186169085151,2026-07-06,0.2266,0.2684,0.2266,0.2684
35314,34.4870876813379,36.02186169085151,2026-07-07,0.2266,0.2684,0.2266,0.2684
35314,34.4870876813379,36.02186169085151,2026-07-08,0.2266,0.2684,0.2615,0.2684
35314,34.4870876813379,36.02186169085151,2026-07-09,0.2266,0.2684,0.244,0.2684
35314,34.4870876813379,36.02186169085151,2026-07-10,0.2179,0.258,0.2266,0.258
35314,34.4870876813379,36.02186169085151,2026-07-11,0.2179,0.258,0.2266,0.258
35314,34.4870876813379,36.02186169085151,2026-07-12,0.2179,0.258,0.2179,0.258
35354,34.50178794382818,36.03303284770301,2026-07-06,0.2421,0.2645,0.2421,0.2645
35354,34.50178794382818,36.03303284770301,2026-07-07,0.2421,0.2645,0.2421,0.2645
35354,34.50178794382818,36.03303284770301,2026-07-08,0.2421,0.2645,0.2793,0.2645
35354,34.50178794382818,36.03303284770301,2026-07-09,0.2421,0.2645,0.2607,0.2645
35354,34.50178794382818,36.03303284770301,2026-07-10,0.2327,0.2543,0.2421,0.2543
35354,34.50178794382818,36.03303284770301,2026-07-11,0.2327,0.2543,0.2421,0.2543
35354,34.50178794382818,36.03303284770301,2026-07-12,0.2327,0.2543,0.2327,0.2543
35331,34.496606280630104,36.041822180690524,2026-07-06,0.2513,0.2622,0.2513,0.2622
35331,34.496606280630104,36.041822180690524,2026-07-07,0.2513,0.2622,0.2513,0.2622
